@relation testset

@attribute apk_size numeric
@attribute dex_size numeric
@attribute min_andrversion numeric
@attribute max_andrversion numeric
@attribute target_andrversion numeric
@attribute installLocation numeric
@attribute security {-1,0}
@attribute methodCount numeric
@attribute classCount numeric
@attribute crypto_count numeric
@attribute dynCode_count numeric
@attribute native_count numeric
@attribute reflect_count numeric
@attribute sendSMS {1,0}
@attribute deleteSMS {1,0}
@attribute interruptSMS {1,0}
@attribute httpPost {1,0}
@attribute deviceId {1,0}
@attribute simCountry {1,0}
@attribute installedPkg {1,0}
@attribute loadOtherCode {1,0}
@attribute subprocess {1,0}
@attribute executeOtherCode {1,0}
@attribute jni {1,0}
@attribute unix {1,0}
@attribute buttonCount numeric
@attribute TextViewCount numeric
@attribute EditViewCount numeric
@attribute ImageButtonCount numeric
@attribute CheckBoxCount numeric
@attribute RadioGroupCount numeric
@attribute RadioButtonCount numeric
@attribute ToastCount numeric
@attribute SpinnerCount numeric
@attribute ListViewCount numeric
@attribute fileCount numeric
@attribute INTERNET {1,0}
@attribute SET_DEBUG_APP {1,0}
@attribute MODIFY_PHONE_STATE {1,0}
@attribute RECORD_AUDIO {1,0}
@attribute RECEIVE_BOOT_COMPLETED {1,0}
@attribute RECEIVE_MMS {1,0}
@attribute RECEIVE_SMS {1,0}
@attribute RECEIVE_WAP_PUSH {1,0}
@attribute SEND_SMS {1,0}
@attribute CALL_PHONE {1,0}
@attribute CALL_PRIVILEGED {1,0}
@attribute PROCESS_OUTGOING_CALLS {1,0}
@attribute READ_CALL_LOG {1,0}
@attribute READ_EXTERNAL_STORAGE {1,0}
@attribute READ_LOGS {1,0}
@attribute ACCESS_COARSE_LOCATION {1,0}
@attribute ACCESS_FINE_LOCATION {1,0}
@attribute BLUETOOTH {1,0}
@attribute CAMERA {1,0}
@attribute INSTALL_PACKAGES {1,0}
@attribute NFC {1,0}
@attribute READ_CONTACTS {1,0}
@attribute permissionCount numeric
@attribute activityCount numeric
@attribute serviceCount numeric
@attribute receiverCount numeric
@attribute providerCount numeric
@attribute exportedCount numeric
@attribute hPictureCount numeric
@attribute mPictureCount numeric
@attribute lPictureCount numeric
@attribute xPictureCount numeric
@attribute totalCount numeric

@data
15496935,2804560,18,0,19,0,0,121,5,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,530,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,18,9,5,3,1,38,38,0,112,188
3916021,1065260,7,0,11,0,0,6203,1079,0,0,131,12,1,0,0,1,1,0,1,0,1,0,0,0,25,80,0,0,2,0,0,0,0,3,606,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,1,4,1,0,151,98,6,53,308
5334538,5753104,14,0,22,0,0,37839,5517,0,0,400,129,0,0,0,1,1,0,1,0,1,0,1,0,31,217,0,8,9,0,1,0,0,15,1599,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,50,13,9,3,0,291,41,0,245,577
24286740,8610304,14,0,23,0,0,52866,8368,0,0,680,268,0,0,0,1,1,0,1,0,1,0,1,0,45,491,0,29,36,1,1,0,2,27,3538,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,201,57,21,19,3,0,0,0,0,0
137535,175536,3,0,0,0,0,757,110,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,45,0,4,0,0,0,0,0,6,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0
1336394,378556,0,0,0,0,0,1625,272,0,0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0
2866960,2297032,8,0,16,0,0,12866,2680,0,0,354,31,0,0,0,1,1,0,1,0,1,0,1,0,21,197,0,0,6,5,3,0,0,30,727,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,46,10,8,3,1,360,3,0,4,367
3696136,3182932,14,0,13,0,0,22767,3837,0,0,162,19,0,0,0,1,1,1,0,0,1,0,1,0,2,21,0,5,2,0,0,0,1,2,222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,5,5,0,3,45,30,0,49,124
80641355,8290328,16,0,22,0,0,50699,9337,0,0,562,97,0,0,0,1,1,1,0,0,1,0,1,0,32,256,0,25,11,0,0,0,0,3,6318,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,13,7,4,3,0,763,766,546,727,2802
8535372,9681672,14,0,23,0,0,55022,7703,0,0,772,216,0,0,0,1,1,0,1,0,1,0,1,0,92,614,0,3,3,2,2,0,3,48,1524,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,65,8,7,0,1,65,51,101,408,625
795258,1178496,3,0,0,0,0,4947,587,0,0,117,77,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,104,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0
15299245,366496,5,0,5,0,0,2575,336,0,0,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,2,7
3692590,1868600,19,0,23,0,0,12470,1940,0,0,149,43,1,0,0,1,0,0,0,0,0,0,0,0,4,32,0,2,2,0,1,0,1,5,789,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,11,3,3,0,0,95,95,9,95,294
2352675,3821264,8,0,8,0,0,30506,3022,0,0,351,64,0,0,0,1,1,0,1,0,1,0,1,0,1,93,0,0,3,0,0,0,0,10,579,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11,2,3,0,2,10,4,0,262,276
685051,1049272,8,0,19,0,0,3481,675,0,0,42,25,0,0,0,1,1,0,0,0,1,0,0,0,0,16,0,1,16,0,0,0,0,1,72,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,1,1,0,0,1,1,0,24,26
9344695,6498980,7,0,14,0,0,38949,5946,0,0,419,152,0,0,0,1,1,1,1,0,0,0,0,0,29,124,0,10,1,0,0,0,0,21,1584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,41,6,4,4,0,538,35,25,408,1006
246177,55584,3,0,0,0,0,154,38,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,3,0,3,0,6
18797282,8716844,17,0,20,0,0,51059,7283,0,0,648,200,0,0,0,1,1,1,1,0,1,0,1,0,13,120,0,12,4,0,1,0,3,8,989,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,44,10,7,1,1,71,45,0,213,329
4234469,3012872,14,0,24,0,0,18694,3040,0,0,152,103,0,0,0,1,0,0,0,0,0,0,0,0,8,38,0,3,1,0,1,0,2,5,1111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,10,6,2,3,223,75,1,223,522
320575,372568,13,0,10,0,0,1991,361,0,0,27,4,0,0,0,1,1,0,0,0,0,0,0,0,0,18,0,15,0,0,0,0,0,1,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,1,1,1,1,4
5361780,3269608,15,0,22,0,0,36,5,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,969,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,65,1,1,1,2,51,51,8,281,391
37635566,4329508,9,0,17,0,0,26979,4084,0,0,300,181,0,0,0,1,1,0,0,0,0,0,0,0,24,180,0,1,6,0,3,0,4,28,2774,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,106,3,3,1,0,425,519,3,439,1386
418660,213020,3,0,0,0,0,873,89,0,0,32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
2802871,3965956,15,0,21,0,0,20639,4252,0,0,298,66,0,0,0,1,1,1,0,0,1,0,1,0,3,221,0,1,1,0,0,0,0,20,777,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,49,3,5,11,0,34,0,0,47,81
35324074,7829972,14,0,23,0,0,39351,5772,0,0,482,143,0,0,0,1,1,0,0,0,1,0,1,0,220,1568,0,32,56,15,45,0,1,99,5203,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,356,13,10,0,10,0,0,0,0,0
8406538,2262008,10,0,19,0,0,94,5,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1511,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,105,16,5,6,3,89,3,0,174,266
6476970,3377500,7,0,0,0,0,20649,2834,0,0,203,81,0,0,0,1,1,0,1,0,1,0,1,0,11,103,0,2,0,6,6,0,3,11,848,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59,1,1,0,0,392,7,2,121,522
2881994,1397104,10,0,11,0,0,9612,1832,0,0,168,14,0,0,0,1,0,0,0,0,1,0,0,0,12,47,0,16,0,0,0,0,0,12,414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,34,34,1,34,103
29602077,9953296,14,0,23,0,0,52981,8989,0,0,1213,438,0,0,0,1,1,0,1,0,1,0,1,0,18,126,0,4,11,0,0,0,2,4,1075,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,361,64,42,0,8,222,7,5,137,371
363497,343472,0,0,0,0,0,2358,304,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,1,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,4,8,6,22
426720,344976,4,0,0,0,0,1455,263,0,0,30,3,0,0,0,1,0,0,0,0,0,0,0,0,34,10,0,18,17,0,4,0,12,9,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0
311403,419728,8,0,20,0,0,2193,483,0,0,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,27,0,4,15,0,0,0,0,1,102,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,2,1,0,1,12,12,0,22,46
8339850,7139008,14,0,22,0,0,45767,6851,0,0,737,215,0,0,0,1,1,1,1,0,1,0,1,0,67,117,0,35,4,0,3,0,1,10,872,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,34,9,3,1,1,46,4,1,17,68
28534038,9260744,16,0,23,0,0,50022,6435,0,0,335,178,0,0,0,1,0,1,0,0,1,0,0,0,9,110,0,15,2,0,1,0,3,10,2510,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,82,18,12,2,0,357,344,64,440,1205
709798,704412,14,0,19,0,0,5085,847,0,0,84,5,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,3
9828024,5948092,14,0,23,0,0,91,5,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,840,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,24,0,0,0,0,64,38,0,67,169
1841153,3598852,15,0,24,0,0,28934,3978,0,0,390,102,0,0,0,1,1,0,0,0,0,0,1,0,14,76,0,4,0,0,0,0,0,22,404,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0
847025,557288,3,0,4,0,0,2370,344,0,0,96,2,0,0,0,1,0,0,0,0,1,0,0,0,4,28,0,0,1,0,0,0,0,0,372,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0
42694636,7120288,19,0,24,0,0,52764,8310,0,0,411,117,0,0,0,1,1,0,0,0,1,0,1,0,11,118,0,14,9,0,2,0,3,12,3612,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,110,21,16,8,2,522,469,163,583,1737
11102223,3513752,15,0,22,0,0,44,5,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,536,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,25,1,1,1,0,52,51,1,69,173
1440415,1476784,10,0,21,0,0,11244,1760,0,0,118,66,0,0,0,1,1,0,0,0,0,0,0,0,1,28,0,2,1,0,1,0,0,6,488,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,4,2,1,0,70,70,0,71,211
3936450,1495720,15,0,22,0,0,44,5,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,578,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,25,2,1,1,1,47,47,0,57,151
8314804,8673228,7,0,17,0,0,50098,7023,0,0,931,150,0,0,0,1,1,1,1,0,1,0,1,0,189,651,0,9,13,15,15,0,0,80,1928,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,183,17,12,1,4,167,44,2,728,941
15101198,5582752,16,0,24,0,0,35842,6149,0,0,284,110,0,0,0,1,1,1,0,0,0,0,1,0,44,282,0,5,1,0,1,0,4,13,2717,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,33,3,3,0,1,556,273,1,581,1411
25219,20748,3,0,0,0,0,82,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
5922058,7171844,14,0,19,0,0,44681,6715,0,0,577,173,0,0,0,1,1,1,1,0,1,0,1,0,48,210,0,4,4,1,1,0,0,26,1337,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,25,10,16,2,4,61,41,0,193,295
13125421,5345304,8,0,16,0,0,30357,5911,0,0,1066,57,0,0,0,1,1,0,0,0,1,0,1,0,51,329,0,1,21,1,1,0,0,14,3532,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,70,5,2,0,1,604,569,3,619,1795
5576407,4075172,8,0,19,0,0,28430,4005,0,0,361,132,0,0,0,1,1,0,1,0,1,0,1,0,34,312,0,9,6,0,1,0,0,21,1073,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,56,2,0,0,3,182,42,1,238,463
631829,254964,5,0,0,0,0,1348,261,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,0,2,0,0,0,0,0,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,2,0,0,0,0,0,0,0
1399462,548796,3,0,0,0,0,3166,467,0,0,64,1,0,0,0,1,0,0,0,0,1,0,1,0,8,22,0,0,0,0,0,0,0,4,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0
3100183,601868,7,0,0,0,0,2848,525,0,0,39,22,0,0,0,1,1,0,0,0,0,0,0,0,32,63,0,65,0,1,2,0,0,3,439,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,37,1,0,1,0,247,4,0,0,251
7856852,2249224,8,0,18,0,0,13574,1971,0,0,126,90,0,0,0,1,1,0,0,0,1,0,1,0,6,98,0,22,5,0,1,0,0,6,1504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,14,1,0,260,509,0,258,1027
15469925,1620,15,0,23,0,0,5,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1605,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,87,13,8,0,3,105,43,0,70,218
11424298,4756624,14,0,0,0,0,27953,4291,0,0,510,192,0,0,1,1,1,0,1,0,1,0,1,0,26,404,0,0,7,1,8,0,0,8,2777,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,54,15,10,2,29,549,0,0,0,549
2450056,2532492,15,0,23,0,0,15500,2505,0,0,342,47,0,0,0,1,1,0,1,0,0,0,1,0,7,170,0,3,0,0,0,0,0,16,701,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,38,5,0,0,0,20,6,0,75,101
3435093,2095196,14,0,22,0,0,46,5,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,963,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,31,7,9,5,0,0,0,0,0,0
21263242,7884112,15,0,23,0,0,53261,7736,0,0,322,104,0,0,0,1,0,0,0,0,0,0,0,0,17,91,0,8,5,0,1,0,2,8,3309,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,31,20,19,4,4,505,503,1,534,1543
19094460,6668732,14,0,21,0,0,44596,6052,0,0,577,266,0,0,0,1,1,1,1,0,1,0,1,0,8,79,0,5,2,0,0,0,0,12,571,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,5,1,1,0,0,168,0,0,31,199
25570378,4155432,14,0,23,0,0,28019,4640,0,0,172,65,0,0,0,1,1,0,0,0,1,0,1,0,2,98,0,5,5,2,0,0,1,6,1212,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,6,1,1,0,0,153,277,8,214,652
840741,898024,14,0,19,0,0,5797,909,0,0,66,7,0,0,0,1,1,0,0,0,0,0,0,0,0,36,0,4,13,0,0,0,0,6,138,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,2,1,0,1,21,21,0,24,66
10706362,5117452,15,0,23,0,0,45,5,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1629,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,56,10,6,1,1,107,49,1,210,367
10873579,4509328,10,0,0,0,0,25400,3439,0,0,380,41,0,0,0,1,1,0,1,0,1,0,1,0,8,55,0,1,0,0,0,0,0,3,2614,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,37,11,6,1,6,1534,110,0,2,1646
1274706,274288,8,0,0,0,0,1369,308,0,0,24,21,0,0,0,1,1,0,1,0,0,0,1,0,6,26,0,0,3,0,0,0,0,4,214,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,1,0,155,1,1,1,158
505837,354688,3,0,5,0,0,1396,225,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30,0,2,0,0,0,0,0,1,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,2,0,0,0,0,0,0
39074711,8277712,19,0,23,0,0,49256,11549,0,0,447,101,0,0,0,1,0,0,0,0,0,0,1,0,5,62,0,9,3,0,1,0,1,8,1705,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,16,8,2,1,1,224,229,0,241,694
129614,175820,7,0,0,0,0,741,153,0,0,13,7,0,0,0,1,0,0,0,0,0,0,0,0,5,7,0,0,1,0,0,0,0,1,30,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,5,0,0,1,1,1,0,3
7280172,3556760,8,0,15,0,0,16279,2509,0,0,249,35,0,0,0,1,1,0,1,0,1,0,1,0,39,187,0,0,1,1,0,0,1,16,727,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,54,3,1,1,1,330,2,1,1,334
629598,649704,3,0,0,0,0,2765,366,0,0,24,3,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,7,2,1,4,0,0,0,214,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,5,1,0,1,0,0,0,1
277345,346816,0,0,0,0,0,1487,135,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10909550,7410652,15,0,23,0,0,54465,7622,0,0,561,305,0,0,0,1,1,0,0,0,0,0,1,0,23,343,0,10,6,2,4,0,2,40,1478,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,38,8,2,0,0,41,41,0,42,124
520041,496196,3,0,0,0,0,1666,101,0,0,167,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
166946,176936,3,0,8,0,0,547,107,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2
196244,365368,2,0,0,0,0,1821,215,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16,0,1,0,0,0,0,0,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
12707560,5742324,16,0,23,0,0,70,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,72,10,6,12,2,130,62,0,267,459
9876017,3247272,14,0,17,0,0,105,5,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1596,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,57,18,6,1,9,222,3,2,525,752
21193644,2318912,11,0,19,0,0,83,5,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1206,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,116,10,4,0,1,371,76,0,121,568
25901014,7840720,14,0,22,0,0,51037,6798,0,0,852,185,0,0,0,1,1,1,1,0,1,0,1,0,146,1006,0,4,19,2,2,0,3,52,2537,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,167,17,10,0,1,262,6,1,988,1257
9535708,6399952,14,0,22,0,0,42290,6245,0,0,637,193,0,0,0,1,1,0,1,0,1,0,1,0,75,278,0,7,9,1,10,0,2,39,861,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,106,10,6,0,2,50,0,0,114,164
26006,32280,3,0,0,0,0,125,28,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0
16806227,7836908,14,0,19,0,0,49284,8122,0,0,527,141,0,0,0,1,1,0,1,0,0,0,1,0,86,217,0,19,6,1,5,0,1,10,879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,3,0,1,420,34,1,63,518
20504,4648,3,0,0,0,0,9,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5926512,7286096,9,0,17,0,0,41969,8196,0,0,755,112,1,0,0,1,1,0,1,0,1,0,1,0,31,1010,0,9,41,1,0,0,5,50,2882,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,152,27,23,5,17,303,7,0,1101,1411
11265260,422416,8,0,14,0,0,2428,320,0,0,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,2,0,0,0,4,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,312,1,0,1,314
31017437,5041044,9,0,23,0,0,24932,4379,0,0,441,91,0,0,0,1,1,0,0,0,1,0,1,0,12,66,0,13,7,1,3,0,3,13,1380,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,17,21,14,9,2,264,96,0,264,624
3787603,760740,14,0,0,0,0,4616,828,0,0,79,3,0,0,0,1,1,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,4,1486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,3,1,0,1,242,268,1,252,763
84352,24532,3,0,13,0,0,102,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,4,4,16
6163555,3787264,10,0,19,0,0,17380,2437,0,0,299,91,0,0,0,1,1,0,1,0,1,0,1,0,36,29,0,7,0,0,0,0,0,6,248,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19,6,3,0,2,30,6,1,6,43
466851,566308,4,0,0,0,0,4233,405,0,0,81,2,0,0,0,1,0,0,0,0,0,0,0,0,4,5,0,1,0,1,0,0,0,1,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,1,0,0,38,0,1,0,39
12230385,3859776,8,0,17,0,0,22574,3275,0,0,311,59,0,0,0,1,1,1,1,0,1,0,1,0,100,235,0,2,5,1,4,0,1,15,1226,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,1,1,0,0,685,97,1,128,911
439262,311648,3,0,0,0,0,1432,267,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,4,0,0,0,0,4,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0
